Geneid	Chr	Start	End	Strand	Length	A11B2_ES_d0r1	A11B2_ES_d0r2	A11B2_ES_d1r1	A11B2_ES_d1r2	A11B2_d2r1	A11B2_d2r2	A11B2_d3r1	A11B2_d3r2	A11B2_d5r1	A11B2_d5r2	A11B2_d7r1	A11B2_d7r2	A11B2_d15	A11B2_d21	A11B2_d35	A11B2_d52
Zfp428	chr7;chr7;chr7;chr7	24507086;24507086;24507086;24507086	24515682;24515682;24515682;24515682	+;+;+;+	8597	0.414012738853503	0.441558441558442	0.414634146341463	0.489795918367347	0.450643776824034	0.484536082474227	0.448818897637795	0.552631578947368	0.509615384615385	0.44	0.5	0.535714285714286	0.435897435897436	0.443396226415094	0.333333333333333	0.39344262295082
Irgq	chr7	24530647	24538600	+	7954	0.604651162790698	0.636363636363636	0.666666666666667	0.721311475409836	0.615384615384615	0.710526315789474	0.540983606557377	0.571428571428571	0.622950819672131	0.508474576271186	0.631578947368421	0.509803921568627	0.571428571428571	0.579439252336449	0.571428571428571	0.584795321637427
Xrcc1	chr7	24547149	24573438	+	26290	0.527173913043478	0.554455445544555	0.537234042553192	0.592546583850932	0.563897763578275	0.584642233856894	0.605830164765526	0.591139240506329	0.579109062980031	0.535922330097087	0.577557755775578	0.56420233463035	0.494339622641509	0.552204176334107	0.565302144249513	0.550387596899225
Ethe1	chr7	24587542	24608926	+	21385	0.444444444444444	0.555555555555556	0.403225806451613	0.466666666666667	0.48	0.459459459459459	0.387096774193548	0.608695652173913	0.409090909090909	0.409090909090909	0.517857142857143	0.43859649122807	0.392857142857143	0.425925925925926	0.391304347826087	0.310344827586207
Phldb3	chr7	24611327	24629297	+	17971	0.555555555555556	0.5	0.395833333333333	0.35	0.533333333333333	0.7	0.368421052631579	0.684210526315789	0.545454545454545	0.36	0.424242424242424	0.509803921568627	0.4	0.470588235294118	0.5	0.642857142857143
Rps19	chr7	24884713	24889802	+	5090	0.613105175292154	0.625383828045036	0.605967529618254	0.618098159509202	0.612917398945518	0.62203519510329	0.593817088879347	0.61976802824004	0.617468472676319	0.625945945945946	0.637780548628429	0.680682510664229	0.705022831050228	0.633385335413417	0.608730158730159	0.634241245136187
Arhgef1	chr7;chr7;chr7;chr7;chr7	24902985;24902985;24902985;24902985;24904345	24926591;24926591;24926591;24926591;24926591	+;+;+;+;+	23607	0.542483660130719	0.494791666666667	0.517453798767967	0.475446428571429	0.549019607843137	0.462765957446808	0.517361111111111	0.450980392156863	0.485074626865672	0.487889273356401	0.436860068259386	0.46218487394958	0.482649842271293	0.484429065743945	0.439024390243902	0.472934472934473
Rabac1	chr7	24969749	24972728	-	2980	0.613636363636364	0.64	0.730769230769231	0.604651162790698	0.444444444444444	0.4375	0.655172413793103	0.6	0.5	0.59375	0.333333333333333	0.5	0.434782608695652	0.5	0.484848484848485	0.548387096774194
Grik5	chr7	25009850	25072369	-	62520	0.553030303030303	0.583333333333333	0.565557729941292	0.583798882681564	0.529411764705882	0.551282051282051	0.584459459459459	0.582608695652174	0.556603773584906	0.603092783505155	0.568773234200744	0.536964980544747	0.530882352941176	0.530487804878049	0.558620689655172	0.52
Zfp574	chr7;chr7	25077204;25077245	25083492;25083492	+;+	6289	0.452830188679245	0.583333333333333	0.545454545454545	0.48314606741573	0.536585365853659	0.536231884057971	0.666666666666667	0.514285714285714	0.471264367816092	0.566666666666667	0.514705882352941	0.451612903225806	0.5	0.532258064516129	0.56	0.384615384615385
Dedd2	chr7	25202839	25219859	-	17021	0.616541353383459	0.555555555555556	0.592356687898089	0.631578947368421	0.5	0.586206896551724	0.5	0.613333333333333	0.555555555555556	0.517241379310345	0.648648648648649	0.404255319148936	0.65625	0.772727272727273	0.5	0.727272727272727
Zfp526	chr7	25221450	25227505	+	6056	0.522727272727273	0.75	0.416666666666667	0.536585365853659	0.545454545454545	0.72	0.478260869565217	0.523809523809524	0.5	0.5	0.608695652173913	0.441176470588235	0.366666666666667	0.464285714285714	0.56	0.433333333333333
Gsk3a	chr7	25228258	25237851	-	9594	0.497041420118343	0.529411764705882	0.57516339869281	0.5	0.524752475247525	0.48936170212766	0.476190476190476	0.505050505050505	0.495495495495495	0.517647058823529	0.458904109589041	0.505154639175258	0.554347826086957	0.552	0.516556291390728	0.528409090909091
9130221H12Rik	chr7	25228722	25230264	+	1543	0.470588235294118	0.5	0.666666666666667	0.818181818181818	0.4	0.636363636363636	0.846153846153846	0.607142857142857	0.473684210526316	0.705882352941177	0.611111111111111	0.548387096774194	0.5	0.6	0.517241379310345	0.428571428571429
Erf	chr7	25242559	25250758	-	8200	0.63448275862069	0.764705882352941	0.52755905511811	0.617647058823529	0.558823529411765	0.772727272727273	0.553571428571429	0.478260869565217	0.507246376811594	0.62962962962963	0.42156862745098	0.536585365853659	0.636363636363636	0.571428571428571	0.513513513513513	0.479591836734694
Cic	chr7;chr7;chr7	25282178;25282178;25282178	25294148;25294148;25294148	+;+;+	11971	0.587962962962963	0.581005586592179	0.601431980906921	0.578347578347578	0.560311284046693	0.560606060606061	0.626334519572954	0.555147058823529	0.547337278106509	0.563758389261745	0.550387596899225	0.586626139817629	0.569148936170213	0.553903345724907	0.565597667638484	0.547770700636943
Pafah1b3	chr7	25295048	25297955	-	2908	0.472727272727273	0.533333333333333	0.446808510638298	0.53968253968254	0.438356164383562	0.48780487804878	0.552941176470588	0.54320987654321	0.479166666666667	0.506329113924051	0.578947368421053	0.407407407407407	0.587878787878788	0.382978723404255	0.514018691588785	0.59375
Megf8	chr7	25317163	25365917	+	48755	0.517406962785114	0.525798525798526	0.571611253196931	0.539845758354756	0.559055118110236	0.558659217877095	0.513409961685824	0.532347504621072	0.544542032622334	0.585089141004862	0.573743922204214	0.555555555555556	0.548593350383632	0.509459459459459	0.529279279279279	0.56378132118451
4732471J01Rik	chr7;chr7;chr7	25376818;25376818;25394712	25439536;25385734;25566417	+;+;+	189600	0.572035534955581	0.602127659574468	0.569559529001308	0.586516853932584	0.549423393739704	0.60327868852459	0.540803897685749	0.54297994269341	0.591743119266055	0.5568	0.598173515981735	0.560839160839161	0.573008849557522	0.539106145251397	0.547794117647059	0.527972027972028
Lipe	chr7;chr7	25379526;25379526	25390112;25395987	-;-	16462	0.594594594594595	0.523809523809524	0.615384615384615	0.529411764705882	0.583333333333333	0.638888888888889	0.586206896551724	0.607142857142857	0.652173913043478	0.578947368421053	0.523809523809524	0.68	0.5	0.684210526315789	0.483870967741935	0.419354838709677
Atp5sl	chr7;chr7	25619413;25619492	25625550;25625550	+;+	6138	0.493333333333333	0.433333333333333	0.503703703703704	0.471861471861472	0.529411764705882	0.573913043478261	0.510416666666667	0.519230769230769	0.558011049723757	0.536	0.515625	0.616279069767442	0.504132231404959	0.511627906976744	0.5	0.50561797752809
Bckdha	chr7	25629851	25658761	-	28911	0.578947368421053	0.465909090909091	0.571014492753623	0.544642857142857	0.56989247311828	0.466666666666667	0.6	0.49748743718593	0.536723163841808	0.509316770186335	0.545454545454545	0.56441717791411	0.545454545454545	0.525	0.569444444444444	0.496
Exosc5	chr7;chr7	25659152;25659152	25668032;25668032	+;+	8881	0.515625	0.483383685800604	0.502770083102493	0.467987804878049	0.478632478632479	0.468634686346863	0.533498759305211	0.46865671641791	0.454277286135693	0.501805054151625	0.47029702970297	0.465686274509804	0.471910112359551	0.568181818181818	0.589403973509934	0.460176991150442
Tgfb1	chr7	25687001	25704996	+	17996	0.88	0.75	0.796296296296296	0.692307692307692	0.782608695652174	0.789473684210526	0.846153846153846	0.9375	0.769230769230769	0.75	0.6875	0.657894736842105	0.588235294117647	0.631578947368421	0.63855421686747	0.538461538461538
Ccdc97	chr7	25711116	25719053	-	7938	0.481884057971014	0.492753623188406	0.486725663716814	0.443708609271523	0.537735849056604	0.533333333333333	0.496815286624204	0.541666666666667	0.528571428571429	0.405594405594406	0.532608695652174	0.441860465116279	0.506578947368421	0.576388888888889	0.481481481481481	0.485074626865672
Hnrnpul1	chr7;chr7	25722038;25736596	25754720;25754701	-;-	32683	0.541738629821531	0.496	0.530821917808219	0.467933491686461	0.513806706114398	0.515950069348128	0.479682854311199	0.519565217391304	0.502986857825568	0.479503105590062	0.500522466039707	0.482834994462901	0.495575221238938	0.502314814814815	0.5	0.463611859838275
Axl	chr7;chr7;chr7	25756499;25756499;25756499	25788733;25788733;25788733	-;-;-	32235	0.900684931506849	0.793103448275862	0.87987012987013	0.864516129032258	0.941666666666667	0.971830985915493	0.804878048780488	0.808080808080808	0.58641975308642	0.673202614379085	0.539419087136929	0.54978354978355	0.502525252525252	0.484210526315789	0.47032967032967	0.473837209302326
Cyp2s1	chr7	25802475	25816530	-	14056	0.727272727272727	0.736842105263158	0.524590163934426	0.609756097560976	0.439024390243902	0.419354838709677	0.481481481481481	0.454545454545455	0.384615384615385	0.263157894736842	0.5	0.545454545454545	0.266666666666667	0.3125	0.384615384615385	0.4
Cyp2b13	chr7	26061494	26096196	+	34703	0.166666666666667	0.25	0	0.4	0.157894736842105	0.444444444444444	0.105263157894737	0.133333333333333	0.1	0.166666666666667	0.15625	0.151515151515152	0.0833333333333333	0.0625	0.2	0.25
Cyp2b23	chr7	26665226	26686430	-	21205	0.446629213483146	0.365591397849462	0.384180790960452	0.338624338624339	0.168316831683168	0.210084033613445	0.233333333333333	0.261538461538462	0.337078651685393	0.339449541284404	0.570247933884298	0.589285714285714	0.333333333333333	0.464285714285714	0.659722222222222	0.727272727272727
Egln2	chr7	27158657	27166802	-	8146	0.505050505050505	0.534883720930233	0.520891364902507	0.502923976608187	0.532051282051282	0.509009009009009	0.533783783783784	0.526748971193416	0.493464052287582	0.522821576763486	0.513089005235602	0.534782608695652	0.505836575875486	0.435897435897436	0.448132780082988	0.543859649122807
Rab4b	chr7	27168432	27178883	-	10452	0.558333333333333	0.63	0.597826086956522	0.549132947976879	0.565217391304348	0.574257425742574	0.450819672131148	0.458333333333333	0.537634408602151	0.488095238095238	0.535714285714286	0.491228070175439	0.396396396396396	0.454545454545455	0.576576576576577	0.518796992481203
Snrpa	chr7;chr7;chr7	27187005;27187005;27187005	27195760;27196271;27196271	-;-;-	9267	0.557251908396947	0.428571428571429	0.569230769230769	0.530120481927711	0.45	0.571428571428571	0.443396226415094	0.5	0.52112676056338	0.471428571428571	0.491803278688525	0.485294117647059	0.388888888888889	0.538461538461538	0.519230769230769	0.553191489361702
BC024978	chr7;chr7;chr7	27195780;27195780;27195780	27204320;27205386;27204320	+;+;+	9607	0.579646017699115	0.540540540540541	0.602649006622517	0.635135135135135	0.59375	0.673076923076923	0.584415584415584	0.555555555555556	0.578947368421053	0.692307692307692	0.5625	0.711538461538462	0.535211267605634	0.590909090909091	0.575342465753425	0.593220338983051
Itpkc	chr7	27207169	27228597	-	21429	0.617486338797814	0.582417582417582	0.616580310880829	0.644736842105263	0.452631578947368	0.628571428571429	0.650943396226415	0.553191489361702	0.504201680672269	0.570093457943925	0.502702702702703	0.508196721311475	0.535714285714286	0.596026490066225	0.555555555555556	0.478260869565217
Adck4	chr7	27233012	27257949	+	24938	0.607843137254902	0.605263157894737	0.581589958158996	0.556338028169014	0.653333333333333	0.564516129032258	0.651515151515151	0.571428571428571	0.670731707317073	0.66	0.582677165354331	0.531531531531532	0.491666666666667	0.580246913580247	0.572413793103448	0.545454545454545
Numbl	chr7	27258760	27282150	+	23391	0.537764350453172	0.523809523809524	0.539735099337748	0.603260869565217	0.580645161290323	0.45045045045045	0.577777777777778	0.495495495495495	0.557971014492754	0.549180327868853	0.592783505154639	0.61	0.536458333333333	0.558620689655172	0.534296028880866	0.54180602006689
Ltbp4	chr7;chr7	27305140;27305140	27333648;27337612	-;-	32473	0.41548709408826	0.345098039215686	0.426931106471816	0.362884160756501	0.406976744186047	0.316831683168317	0.407624633431085	0.383233532934132	0.403587443946188	0.371647509578544	0.402298850574713	0.359073359073359	0.5	0.372340425531915	0.48	0.405940594059406
Shkbp1	chr7	27342132	27356008	-	13877	0.498181818181818	0.478723404255319	0.502645502645503	0.553459119496855	0.48936170212766	0.442748091603053	0.439306358381503	0.485714285714286	0.466216216216216	0.486725663716814	0.48	0.548387096774194	0.424657534246575	0.42962962962963	0.590604026845638	0.488
Sptbn4	chr7;chr7;chr7;chr7	27356382;27356382;27356382;27356382	27394506;27396553;27396198;27446589	-;-;-;-	90208	0.583821805392732	0.539518900343643	0.56951871657754	0.547504025764895	0.474012474012474	0.512261580381471	0.5	0.459530026109661	0.514150943396226	0.545801526717557	0.619565217391304	0.556818181818182	0.75	0.574074074074074	0.584415584415584	0.695652173913043
Blvrb	chr7;chr7	27447977;27452417	27465981;27465981	+;+	18005	0.432960893854749	0.51304347826087	0.47029702970297	0.440758293838863	0.41875	0.436363636363636	0.457912457912458	0.450413223140496	0.453571428571429	0.447368421052632	0.462585034013605	0.406451612903226	0.454545454545455	0.371212121212121	0.506493506493506	0.458333333333333
Sertad1	chr7	27486952	27490314	+	3363	0.6	0.583333333333333	0.5	0.285714285714286	0.347826086956522	0.529411764705882	0.366666666666667	0.65	0.206896551724138	0.235294117647059	0.382352941176471	0.4	0.465116279069767	0.490196078431373	0.45	0.376811594202899
Prx	chr7;chr7	27499323;27499323	27520041;27520041	+;+	20719	0.662921348314607	0.6	0.67032967032967	0.537037037037037	0.573170731707317	0.636363636363636	0.629213483146067	0.492537313432836	0.614285714285714	0.584905660377358	0.425531914893617	0.526315789473684	0.425531914893617	0.416666666666667	0.5	0.558441558441558
Hipk4	chr7	27523260	27531174	+	7915	0.395348837209302	0.428571428571429	0.523809523809524	0.411764705882353	0.368421052631579	0.5	0.32	0.413793103448276	0.52	0.388888888888889	0.307692307692308	0.352941176470588	0.541666666666667	0.470588235294118	0.310344827586207	0.434782608695652
Pld3	chr7	27532017	27553112	-	21096	0.530791788856305	0.51219512195122	0.516717325227964	0.516528925619835	0.504	0.595238095238095	0.465648854961832	0.584415584415584	0.536	0.487603305785124	0.511764705882353	0.5	0.462585034013605	0.583941605839416	0.465346534653465	0.549738219895288
2310022A10Rik	chr7;chr7	27553289;27560475	27582098;27582098	+;+	28810	0.554896142433234	0.565068493150685	0.526785714285714	0.549019607843137	0.522151898734177	0.570934256055363	0.5	0.536585365853659	0.55984555984556	0.575396825396825	0.52158273381295	0.5546875	0.585	0.511904761904762	0.614406779661017	0.551724137931034
Akt2	chr7;chr7	27591559;27605859	27639453;27639453	+;+	47895	0.492170022371365	0.491833030852995	0.48394495412844	0.502396931927133	0.537074148296593	0.498630136986301	0.511066398390342	0.48876404494382	0.504570383912249	0.515086206896552	0.511520737327189	0.535353535353535	0.506289308176101	0.502202643171806	0.507853403141361	0.45580589254766
Map3k10	chr7;chr7	27656374;27656376	27674581;27674598	-;-	18225	0.632124352331606	0.590277777777778	0.6375	0.639846743295019	0.645833333333333	0.62	0.613496932515337	0.682432432432432	0.525547445255474	0.575	0.554455445544555	0.574468085106383	0.461187214611872	0.556179775280899	0.607638888888889	0.60655737704918
C030039L03Rik	chr7;chr7	27674660;27689339	27706482;27706482	+;+	31823	0.837931034482759	0.73134328358209	0.850894632206759	0.793103448275862	0.70873786407767	0.666666666666667	0.774566473988439	0.644927536231884	0.622516556291391	0.753424657534247	0.606896551724138	0.643835616438356	0.458333333333333	0.630434782608696	0.458646616541353	0.454545454545455
Zfp60	chr7;chr7	27731408;27731408	27751689;27751689	+;+	20282	0.586877278250304	0.52093023255814	0.602977667493797	0.548076923076923	0.518234165067178	0.507645259938838	0.53184165232358	0.447867298578199	0.487220447284345	0.484375	0.496021220159151	0.495412844036697	0.454277286135693	0.478515625	0.461979913916786	0.455017301038062
Zfp59	chr7	27838583	27856774	+	18192	0.743759177679883	0.740157480314961	0.7431640625	0.752107925801012	0.706666666666667	0.701754385964912	0.750750750750751	0.723404255319149	0.694339622641509	0.728260869565217	0.726495726495726	0.709821428571429	0.808823529411765	0.775862068965517	0.732954545454545	0.686567164179104
Zfp607	chr7	27860584	27880825	+	20242	0.527065527065527	0.523076923076923	0.552742616033755	0.556213017751479	0.456221198156682	0.510869565217391	0.446009389671362	0.386138613861386	0.48780487804878	0.398692810457516	0.476973684210526	0.482051282051282	0.467980295566502	0.474576271186441	0.518518518518518	0.402597402597403
1700049G17Rik	chr7	27907391	27929430	-	22040	0.523148148148148	0.530172413793103	0.488425925925926	0.498929336188437	0.348993288590604	0.426470588235294	0.458333333333333	0.380281690140845	0.494791666666667	0.471698113207547	0.529745042492918	0.476702508960573	0.625954198473282	0.6	0.578723404255319	0.644444444444444
